img_fpath,ours_top_AVE_audio_fpath,w2c_top_AVE_audio_fpath,category,participant,ours_video_path,w2c_video_path,ours_rand_uid,w2c_rand_uid,dataset,ours_top_PSE_audio_fpath,w2c_top_PSE_audio_fpath,first_video_path,second_video_path,first_video_uid,second_video_uid
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/3rzg4ObzNL0_f8.jpg,AVE_Filtered_NoSpeechMusic/audio/2jAVRDkz42M.wav,AVE_Filtered_NoSpeechMusic/audio/17BnUuWiMbU.wav,Toilet flush,P18,final_sampled_400/ours/3rzg4ObzNL0_f8_ours.mp4,final_sampled_400/w2c_baseline/3rzg4ObzNL0_f8_W2C.mp4,667143d8-ce38-4345-bcde-784d87c000e9,77d09e1b-0e70-415d-a7cd-fddb12959b62,AVE,,,final_sampled_400_AVE/w2c_baseline/3rzg4ObzNL0_f8_W2C.mp4,final_sampled_400_AVE/ours/3rzg4ObzNL0_f8_ours.mp4,77d09e1b-0e70-415d-a7cd-fddb12959b62,667143d8-ce38-4345-bcde-784d87c000e9
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/0iSQ-tdp1mo_f6.jpg,AVE_Filtered_NoSpeechMusic/audio/iHCnXCi1-Xg.wav,AVE_Filtered_NoSpeechMusic/audio/CYgCdPSDuLU.wav,Toilet flush,P19,final_sampled_400/ours/0iSQ-tdp1mo_f6_ours.mp4,final_sampled_400/w2c_baseline/0iSQ-tdp1mo_f6_W2C.mp4,5fb7e674-dd60-4a72-9b93-77a40a29710c,3c87441a-82c4-4c7d-b557-75ce6d16d44f,AVE,,,final_sampled_400_AVE/w2c_baseline/0iSQ-tdp1mo_f6_W2C.mp4,final_sampled_400_AVE/ours/0iSQ-tdp1mo_f6_ours.mp4,3c87441a-82c4-4c7d-b557-75ce6d16d44f,5fb7e674-dd60-4a72-9b93-77a40a29710c
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/0cLM26AotU4_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/0R4uO4Vy9c0.wav,AVE_Filtered_NoSpeechMusic/audio/J-Igx1Ucy-Y.wav,Cat,P20,final_sampled_400/ours/0cLM26AotU4_f5_ours.mp4,final_sampled_400/w2c_baseline/0cLM26AotU4_f5_W2C.mp4,561ce490-2a14-4f28-8d7e-9ab7c5f47de5,47088e91-b5a0-4aad-84d5-ce1b9fd8f47a,AVE,,,final_sampled_400_AVE/ours/0cLM26AotU4_f5_ours.mp4,final_sampled_400_AVE/w2c_baseline/0cLM26AotU4_f5_W2C.mp4,561ce490-2a14-4f28-8d7e-9ab7c5f47de5,47088e91-b5a0-4aad-84d5-ce1b9fd8f47a
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-yIX8Jn8_xE_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/15w5MOkhlZI.wav,AVE_Filtered_NoSpeechMusic/audio/oM5CRdBtKao.wav,Horse,P1,final_sampled_400/ours/-yIX8Jn8_xE_f5_ours.mp4,final_sampled_400/w2c_baseline/-yIX8Jn8_xE_f5_W2C.mp4,8e4e19c4-1866-4b14-97db-08be8fb65d97,3423baa9-333b-4fd4-8e99-28cde54c9a2d,AVE,,,final_sampled_400_AVE/ours/-yIX8Jn8_xE_f5_ours.mp4,final_sampled_400_AVE/w2c_baseline/-yIX8Jn8_xE_f5_W2C.mp4,8e4e19c4-1866-4b14-97db-08be8fb65d97,3423baa9-333b-4fd4-8e99-28cde54c9a2d
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/0XpRRYZZs5o_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/6Cg0TkI_GKk.wav,AVE_Filtered_NoSpeechMusic/audio/0X9wj5DvYnA.wav,Motorcycle,P2,final_sampled_400/ours/0XpRRYZZs5o_f5_ours.mp4,final_sampled_400/w2c_baseline/0XpRRYZZs5o_f5_W2C.mp4,eff3bc94-956b-4781-9be1-5f4dce4e0522,239458f8-a98a-48a5-860e-42096f855476,AVE,,,final_sampled_400_AVE/w2c_baseline/0XpRRYZZs5o_f5_W2C.mp4,final_sampled_400_AVE/ours/0XpRRYZZs5o_f5_ours.mp4,239458f8-a98a-48a5-860e-42096f855476,eff3bc94-956b-4781-9be1-5f4dce4e0522
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-QvVYdS1X1M_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/2bSkMSmVolk.wav,AVE_Filtered_NoSpeechMusic/audio/3ndid3jni7M.wav,Train horn,P3,final_sampled_400/ours/-QvVYdS1X1M_f5_ours.mp4,final_sampled_400/w2c_baseline/-QvVYdS1X1M_f5_W2C.mp4,59d17274-96ab-438f-86e3-6f0a2cc55b53,95e34105-36b2-4a39-a092-42261a962533,AVE,,,final_sampled_400_AVE/w2c_baseline/-QvVYdS1X1M_f5_W2C.mp4,final_sampled_400_AVE/ours/-QvVYdS1X1M_f5_ours.mp4,95e34105-36b2-4a39-a092-42261a962533,59d17274-96ab-438f-86e3-6f0a2cc55b53
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-Ivf63hDvzc_f4.jpg,AVE_Filtered_NoSpeechMusic/audio/0R4uO4Vy9c0.wav,AVE_Filtered_NoSpeechMusic/audio/6ExUE6V95Tw.wav,Cat,P4,final_sampled_400/ours/-Ivf63hDvzc_f4_ours.mp4,final_sampled_400/w2c_baseline/-Ivf63hDvzc_f4_W2C.mp4,f89c033a-7102-4590-9482-7ff4b837537e,301aa0ed-c6f7-4c51-948e-90ee41eeb3e5,AVE,,,final_sampled_400_AVE/ours/-Ivf63hDvzc_f4_ours.mp4,final_sampled_400_AVE/w2c_baseline/-Ivf63hDvzc_f4_W2C.mp4,f89c033a-7102-4590-9482-7ff4b837537e,301aa0ed-c6f7-4c51-948e-90ee41eeb3e5
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/T0VG1tFyQqk_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/J-Igx1Ucy-Y.wav,AVE_Filtered_NoSpeechMusic/audio/5eMCEnwZkcY.wav,"Rodents, rats, mice",P5,final_sampled_400/ours/T0VG1tFyQqk_f5_ours.mp4,final_sampled_400/w2c_baseline/T0VG1tFyQqk_f5_W2C.mp4,511d9980-95ca-4ce2-8797-c714589d9b53,b8df69c2-be2f-4043-8591-aa86d5f09fbe,AVE,,,final_sampled_400_AVE/ours/T0VG1tFyQqk_f5_ours.mp4,final_sampled_400_AVE/w2c_baseline/T0VG1tFyQqk_f5_W2C.mp4,511d9980-95ca-4ce2-8797-c714589d9b53,b8df69c2-be2f-4043-8591-aa86d5f09fbe
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/Dc8UmmjIAWE_f2.jpg,AVE_Filtered_NoSpeechMusic/audio/12lHWBzDR9E.wav,AVE_Filtered_NoSpeechMusic/audio/B6kHGmBYycY.wav,Bark,P6,final_sampled_400/ours/Dc8UmmjIAWE_f2_ours.mp4,final_sampled_400/w2c_baseline/Dc8UmmjIAWE_f2_W2C.mp4,5d662d96-e3d7-46c3-bf16-9ea661fd7db2,96bbdebc-ba1c-4125-9de0-f4cbde48150b,AVE,,,final_sampled_400_AVE/w2c_baseline/Dc8UmmjIAWE_f2_W2C.mp4,final_sampled_400_AVE/ours/Dc8UmmjIAWE_f2_ours.mp4,96bbdebc-ba1c-4125-9de0-f4cbde48150b,5d662d96-e3d7-46c3-bf16-9ea661fd7db2
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/04jA_kRetJY_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/0ma2BvnQn2o.wav,AVE_Filtered_NoSpeechMusic/audio/NGeniwxDzJ0.wav,Frying (food),P7,final_sampled_400/ours/04jA_kRetJY_f5_ours.mp4,final_sampled_400/w2c_baseline/04jA_kRetJY_f5_W2C.mp4,711d0daf-e9dc-4388-81f5-f75fb02e297c,8f8f93ec-15c5-424e-b6ef-c80a98a77246,AVE,,,final_sampled_400_AVE/ours/04jA_kRetJY_f5_ours.mp4,final_sampled_400_AVE/w2c_baseline/04jA_kRetJY_f5_W2C.mp4,711d0daf-e9dc-4388-81f5-f75fb02e297c,8f8f93ec-15c5-424e-b6ef-c80a98a77246
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/3ZEHgq1o8PI_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/6Hz2So8JxHE.wav,AVE_Filtered_NoSpeechMusic/audio/BJr6qF5aEKs.wav,Helicopter,P8,final_sampled_400/ours/3ZEHgq1o8PI_f5_ours.mp4,final_sampled_400/w2c_baseline/3ZEHgq1o8PI_f5_W2C.mp4,89992fd4-8543-480f-8f7b-488d953def6b,1f8c7da4-4d23-4c95-a354-22b021432947,AVE,,,final_sampled_400_AVE/ours/3ZEHgq1o8PI_f5_ours.mp4,final_sampled_400_AVE/w2c_baseline/3ZEHgq1o8PI_f5_W2C.mp4,89992fd4-8543-480f-8f7b-488d953def6b,1f8c7da4-4d23-4c95-a354-22b021432947
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-IKMo9-20Zc_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/15w5MOkhlZI.wav,AVE_Filtered_NoSpeechMusic/audio/3ndid3jni7M.wav,Truck,P9,final_sampled_400/ours/-IKMo9-20Zc_f5_ours.mp4,final_sampled_400/w2c_baseline/-IKMo9-20Zc_f5_W2C.mp4,8346e7cc-e568-407d-b735-6391ebf93098,3706e275-8951-4888-9a1f-cef3d97a8909,AVE,,,final_sampled_400_AVE/ours/-IKMo9-20Zc_f5_ours.mp4,final_sampled_400_AVE/w2c_baseline/-IKMo9-20Zc_f5_W2C.mp4,8346e7cc-e568-407d-b735-6391ebf93098,3706e275-8951-4888-9a1f-cef3d97a8909
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/0PZQL-Msz0s_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/-2TWQG-UIug.wav,AVE_Filtered_NoSpeechMusic/audio/1aJK75652Ns.wav,Horse,P10,final_sampled_400/ours/0PZQL-Msz0s_f5_ours.mp4,final_sampled_400/w2c_baseline/0PZQL-Msz0s_f5_W2C.mp4,6c20e6b1-3b60-42c0-9ecf-efafbfab27e8,608b8c3c-a01c-442e-9f8c-52ae19ae8a13,AVE,,,final_sampled_400_AVE/ours/0PZQL-Msz0s_f5_ours.mp4,final_sampled_400_AVE/w2c_baseline/0PZQL-Msz0s_f5_W2C.mp4,6c20e6b1-3b60-42c0-9ecf-efafbfab27e8,608b8c3c-a01c-442e-9f8c-52ae19ae8a13
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/43IIGFzL6_c_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/1aJK75652Ns.wav,AVE_Filtered_NoSpeechMusic/audio/03LzjpuHPT0.wav,Goat,P11,final_sampled_400/ours/43IIGFzL6_c_f5_ours.mp4,final_sampled_400/w2c_baseline/43IIGFzL6_c_f5_W2C.mp4,bb9b3d08-7824-41f9-b540-b940a60762f9,57d529bd-8750-436b-ab38-98ba66d83339,AVE,,,final_sampled_400_AVE/w2c_baseline/43IIGFzL6_c_f5_W2C.mp4,final_sampled_400_AVE/ours/43IIGFzL6_c_f5_ours.mp4,57d529bd-8750-436b-ab38-98ba66d83339,bb9b3d08-7824-41f9-b540-b940a60762f9
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/1ZL1yUitzWI_f7.jpg,AVE_Filtered_NoSpeechMusic/audio/2jAVRDkz42M.wav,AVE_Filtered_NoSpeechMusic/audio/17BnUuWiMbU.wav,Toilet flush,P12,final_sampled_400/ours/1ZL1yUitzWI_f7_ours.mp4,final_sampled_400/w2c_baseline/1ZL1yUitzWI_f7_W2C.mp4,12f9154f-bac1-4aeb-843c-3b1de612a475,3873991d-7cdb-4f5e-ab30-0d5df2a6a4a1,AVE,,,final_sampled_400_AVE/ours/1ZL1yUitzWI_f7_ours.mp4,final_sampled_400_AVE/w2c_baseline/1ZL1yUitzWI_f7_W2C.mp4,12f9154f-bac1-4aeb-843c-3b1de612a475,3873991d-7cdb-4f5e-ab30-0d5df2a6a4a1
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-aWgj3vUL7k_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/15w5MOkhlZI.wav,AVE_Filtered_NoSpeechMusic/audio/-IKMo9-20Zc.wav,Truck,P13,final_sampled_400/ours/-aWgj3vUL7k_f5_ours.mp4,final_sampled_400/w2c_baseline/-aWgj3vUL7k_f5_W2C.mp4,47c8487c-a442-4fdb-a392-db25f580242b,888b2605-1bbb-4ebf-a07a-cbaaaf40513f,AVE,,,final_sampled_400_AVE/ours/-aWgj3vUL7k_f5_ours.mp4,final_sampled_400_AVE/w2c_baseline/-aWgj3vUL7k_f5_W2C.mp4,47c8487c-a442-4fdb-a392-db25f580242b,888b2605-1bbb-4ebf-a07a-cbaaaf40513f
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-u9BxBNcrw4_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/0B8Wt5PiL1k.wav,AVE_Filtered_NoSpeechMusic/audio/3ndid3jni7M.wav,Train horn,P14,final_sampled_400/ours/-u9BxBNcrw4_f5_ours.mp4,final_sampled_400/w2c_baseline/-u9BxBNcrw4_f5_W2C.mp4,068a94d1-dd45-4ac2-b6bb-94c39b1ebd0e,29e3e769-ac6a-4c4e-98f3-f7eaaf8df7e4,AVE,,,final_sampled_400_AVE/ours/-u9BxBNcrw4_f5_ours.mp4,final_sampled_400_AVE/w2c_baseline/-u9BxBNcrw4_f5_W2C.mp4,068a94d1-dd45-4ac2-b6bb-94c39b1ebd0e,29e3e769-ac6a-4c4e-98f3-f7eaaf8df7e4
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/IXV7IprDnEw_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/43IxB0Hz2RA.wav,AVE_Filtered_NoSpeechMusic/audio/C3q2vSaKlHM.wav,"Fixed-wing aircraft, airplane",P15,final_sampled_400/ours/IXV7IprDnEw_f5_ours.mp4,final_sampled_400/w2c_baseline/IXV7IprDnEw_f5_W2C.mp4,ed65c2c5-ffc9-4283-94f0-19e5e5bac5a3,12b05821-587b-4f42-9d61-91b2a70b7fa9,AVE,,,final_sampled_400_AVE/w2c_baseline/IXV7IprDnEw_f5_W2C.mp4,final_sampled_400_AVE/ours/IXV7IprDnEw_f5_ours.mp4,12b05821-587b-4f42-9d61-91b2a70b7fa9,ed65c2c5-ffc9-4283-94f0-19e5e5bac5a3
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/dS8UpWyUilQ_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/iHCnXCi1-Xg.wav,AVE_Filtered_NoSpeechMusic/audio/oM5CRdBtKao.wav,Church bell,P16,final_sampled_400/ours/dS8UpWyUilQ_f5_ours.mp4,final_sampled_400/w2c_baseline/dS8UpWyUilQ_f5_W2C.mp4,fe56641c-a37e-48a4-a039-a0aa410396f8,51834c65-030b-4252-b06a-25eb0e4929e5,AVE,,,final_sampled_400_AVE/w2c_baseline/dS8UpWyUilQ_f5_W2C.mp4,final_sampled_400_AVE/ours/dS8UpWyUilQ_f5_ours.mp4,51834c65-030b-4252-b06a-25eb0e4929e5,fe56641c-a37e-48a4-a039-a0aa410396f8
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/3bbswz0Yzkg_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/6Cg0TkI_GKk.wav,AVE_Filtered_NoSpeechMusic/audio/3LNQZCaXrMs.wav,"Race car, auto racing",P17,final_sampled_400/ours/3bbswz0Yzkg_f5_ours.mp4,final_sampled_400/w2c_baseline/3bbswz0Yzkg_f5_W2C.mp4,414d2be2-d797-4b1a-b2b4-4b34b5bde1b9,dc634b57-308e-4ea7-82aa-339da1512e55,AVE,,,final_sampled_400_AVE/w2c_baseline/3bbswz0Yzkg_f5_W2C.mp4,final_sampled_400_AVE/ours/3bbswz0Yzkg_f5_ours.mp4,dc634b57-308e-4ea7-82aa-339da1512e55,414d2be2-d797-4b1a-b2b4-4b34b5bde1b9
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/CM5W31FRa7o_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/12lHWBzDR9E.wav,AVE_Filtered_NoSpeechMusic/audio/B6kHGmBYycY.wav,Bark,P18,final_sampled_400/ours/CM5W31FRa7o_f5_ours.mp4,final_sampled_400/w2c_baseline/CM5W31FRa7o_f5_W2C.mp4,b9722d07-40d7-477b-a315-098c3fbbc8a4,69112379-927b-4db8-8198-6d6bcc57e421,AVE,,,final_sampled_400_AVE/w2c_baseline/CM5W31FRa7o_f5_W2C.mp4,final_sampled_400_AVE/ours/CM5W31FRa7o_f5_ours.mp4,69112379-927b-4db8-8198-6d6bcc57e421,b9722d07-40d7-477b-a315-098c3fbbc8a4
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/031vhuk_TIE_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/-2TWQG-UIug.wav,AVE_Filtered_NoSpeechMusic/audio/3iYj8V-OxJM.wav,Horse,P19,final_sampled_400/ours/031vhuk_TIE_f5_ours.mp4,final_sampled_400/w2c_baseline/031vhuk_TIE_f5_W2C.mp4,773c8724-786a-42b6-a48f-2425310808e9,aca031a9-f682-45e0-9cc5-6bb6744d2f7b,AVE,,,final_sampled_400_AVE/ours/031vhuk_TIE_f5_ours.mp4,final_sampled_400_AVE/w2c_baseline/031vhuk_TIE_f5_W2C.mp4,773c8724-786a-42b6-a48f-2425310808e9,aca031a9-f682-45e0-9cc5-6bb6744d2f7b
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/0m-tnleCDEE_f4.jpg,AVE_Filtered_NoSpeechMusic/audio/2Dv8SGM7W1A.wav,AVE_Filtered_NoSpeechMusic/audio/-8S9TKWIOSc.wav,Chainsaw,P20,final_sampled_400/ours/0m-tnleCDEE_f4_ours.mp4,final_sampled_400/w2c_baseline/0m-tnleCDEE_f4_W2C.mp4,5ef60d3d-b720-4fbd-b6b6-6f5a413497a4,966f0056-d514-44fe-a968-0df6ceb4d667,AVE,,,final_sampled_400_AVE/w2c_baseline/0m-tnleCDEE_f4_W2C.mp4,final_sampled_400_AVE/ours/0m-tnleCDEE_f4_ours.mp4,966f0056-d514-44fe-a968-0df6ceb4d667,5ef60d3d-b720-4fbd-b6b6-6f5a413497a4
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/8T0HsvI09Ns_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/5f6RijX5c8E.wav,AVE_Filtered_NoSpeechMusic/audio/CYgCdPSDuLU.wav,Clock,P1,final_sampled_400/ours/8T0HsvI09Ns_f5_ours.mp4,final_sampled_400/w2c_baseline/8T0HsvI09Ns_f5_W2C.mp4,78c02572-374c-475e-8f64-462a089a0a89,f31025db-66fd-45db-963e-48059abe2bb2,AVE,,,final_sampled_400_AVE/w2c_baseline/8T0HsvI09Ns_f5_W2C.mp4,final_sampled_400_AVE/ours/8T0HsvI09Ns_f5_ours.mp4,f31025db-66fd-45db-963e-48059abe2bb2,78c02572-374c-475e-8f64-462a089a0a89
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/eLJ-1bzHleU_f4.jpg,AVE_Filtered_NoSpeechMusic/audio/MH3m4AwEcRY.wav,AVE_Filtered_NoSpeechMusic/audio/d88slBelHe8.wav,Church bell,P2,final_sampled_400/ours/eLJ-1bzHleU_f4_ours.mp4,final_sampled_400/w2c_baseline/eLJ-1bzHleU_f4_W2C.mp4,b4855a54-014b-4ba5-b8c1-924b755b9419,501349af-cf58-49fc-b32d-49566a10819e,AVE,,,final_sampled_400_AVE/w2c_baseline/eLJ-1bzHleU_f4_W2C.mp4,final_sampled_400_AVE/ours/eLJ-1bzHleU_f4_ours.mp4,501349af-cf58-49fc-b32d-49566a10819e,b4855a54-014b-4ba5-b8c1-924b755b9419
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/7ZTBswMDOW0_f2.jpg,AVE_Filtered_NoSpeechMusic/audio/30JTvMLCV0c.wav,AVE_Filtered_NoSpeechMusic/audio/3XZcJfZsVhA.wav,Frying (food),P3,final_sampled_400/ours/7ZTBswMDOW0_f2_ours.mp4,final_sampled_400/w2c_baseline/7ZTBswMDOW0_f2_W2C.mp4,2c72d090-0ef6-48c1-bb60-f045647695cf,3d509b3d-4dae-4aed-9577-aa2b11dcc8b0,AVE,,,final_sampled_400_AVE/w2c_baseline/7ZTBswMDOW0_f2_W2C.mp4,final_sampled_400_AVE/ours/7ZTBswMDOW0_f2_ours.mp4,3d509b3d-4dae-4aed-9577-aa2b11dcc8b0,2c72d090-0ef6-48c1-bb60-f045647695cf
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/4CszE2N1TGw_f8.jpg,AVE_Filtered_NoSpeechMusic/audio/2jAVRDkz42M.wav,AVE_Filtered_NoSpeechMusic/audio/17BnUuWiMbU.wav,Toilet flush,P4,final_sampled_400/ours/4CszE2N1TGw_f8_ours.mp4,final_sampled_400/w2c_baseline/4CszE2N1TGw_f8_W2C.mp4,0e56a989-5a35-4dc3-a448-b57bfe8ef84f,a70f2fed-81c2-4bf5-b09e-6c1e1aba4fb3,AVE,,,final_sampled_400_AVE/ours/4CszE2N1TGw_f8_ours.mp4,final_sampled_400_AVE/w2c_baseline/4CszE2N1TGw_f8_W2C.mp4,0e56a989-5a35-4dc3-a448-b57bfe8ef84f,a70f2fed-81c2-4bf5-b09e-6c1e1aba4fb3
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/0yETgW44MZU_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/7YHdWiSOChc.wav,AVE_Filtered_NoSpeechMusic/audio/1iUXERALOOs.wav,Train horn,P5,final_sampled_400/ours/0yETgW44MZU_f5_ours.mp4,final_sampled_400/w2c_baseline/0yETgW44MZU_f5_W2C.mp4,6c3ec140-1c9a-4e55-942f-0a83e79f3a24,fe92ae6b-7553-4494-889d-51be78d0a537,AVE,,,final_sampled_400_AVE/w2c_baseline/0yETgW44MZU_f5_W2C.mp4,final_sampled_400_AVE/ours/0yETgW44MZU_f5_ours.mp4,fe92ae6b-7553-4494-889d-51be78d0a537,6c3ec140-1c9a-4e55-942f-0a83e79f3a24
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/1INnQRgjdFE_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/6Cg0TkI_GKk.wav,AVE_Filtered_NoSpeechMusic/audio/-eO7J5kuaUg.wav,Motorcycle,P6,final_sampled_400/ours/1INnQRgjdFE_f5_ours.mp4,final_sampled_400/w2c_baseline/1INnQRgjdFE_f5_W2C.mp4,24cfd573-d97a-462c-abb7-c5d7541beb32,d464e436-a5d8-4431-83cd-314be82ae44d,AVE,,,final_sampled_400_AVE/ours/1INnQRgjdFE_f5_ours.mp4,final_sampled_400_AVE/w2c_baseline/1INnQRgjdFE_f5_W2C.mp4,24cfd573-d97a-462c-abb7-c5d7541beb32,d464e436-a5d8-4431-83cd-314be82ae44d
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/EOiAYnxF4fo_f6.jpg,AVE_Filtered_NoSpeechMusic/audio/6Hz2So8JxHE.wav,AVE_Filtered_NoSpeechMusic/audio/33fbMHu4nzo.wav,Helicopter,P7,final_sampled_400/ours/EOiAYnxF4fo_f6_ours.mp4,final_sampled_400/w2c_baseline/EOiAYnxF4fo_f6_W2C.mp4,8eec4c11-acbc-48e7-84ad-1c2ecb323cd2,091e3da2-4e9f-4a19-a75d-2ac26b40c97a,AVE,,,final_sampled_400_AVE/w2c_baseline/EOiAYnxF4fo_f6_W2C.mp4,final_sampled_400_AVE/ours/EOiAYnxF4fo_f6_ours.mp4,091e3da2-4e9f-4a19-a75d-2ac26b40c97a,8eec4c11-acbc-48e7-84ad-1c2ecb323cd2
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/0jmA8pubdV8_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/-2TWQG-UIug.wav,AVE_Filtered_NoSpeechMusic/audio/1aJK75652Ns.wav,Goat,P8,final_sampled_400/ours/0jmA8pubdV8_f5_ours.mp4,final_sampled_400/w2c_baseline/0jmA8pubdV8_f5_W2C.mp4,f3b96003-caaf-42ab-8a5a-a0f466c40c52,e824eac7-6078-40c6-8808-535dcdddae8d,AVE,,,final_sampled_400_AVE/ours/0jmA8pubdV8_f5_ours.mp4,final_sampled_400_AVE/w2c_baseline/0jmA8pubdV8_f5_W2C.mp4,f3b96003-caaf-42ab-8a5a-a0f466c40c52,e824eac7-6078-40c6-8808-535dcdddae8d
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/0IStDugr5uA_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/2Dv8SGM7W1A.wav,AVE_Filtered_NoSpeechMusic/audio/-8S9TKWIOSc.wav,Chainsaw,P9,final_sampled_400/ours/0IStDugr5uA_f5_ours.mp4,final_sampled_400/w2c_baseline/0IStDugr5uA_f5_W2C.mp4,f588b349-d10b-4101-b4f5-012b41c10599,b6760b5e-f3af-4af5-be49-fde42a4ecae1,AVE,,,final_sampled_400_AVE/ours/0IStDugr5uA_f5_ours.mp4,final_sampled_400_AVE/w2c_baseline/0IStDugr5uA_f5_W2C.mp4,f588b349-d10b-4101-b4f5-012b41c10599,b6760b5e-f3af-4af5-be49-fde42a4ecae1
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/25P7qZO7D5E_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/15w5MOkhlZI.wav,AVE_Filtered_NoSpeechMusic/audio/3ndid3jni7M.wav,Bus,P10,final_sampled_400/ours/25P7qZO7D5E_f5_ours.mp4,final_sampled_400/w2c_baseline/25P7qZO7D5E_f5_W2C.mp4,e6d300f0-060c-4d8a-b879-a29859bc73e5,550c4d4a-05c0-4fab-9c75-c5d7338e803f,AVE,,,final_sampled_400_AVE/ours/25P7qZO7D5E_f5_ours.mp4,final_sampled_400_AVE/w2c_baseline/25P7qZO7D5E_f5_W2C.mp4,e6d300f0-060c-4d8a-b879-a29859bc73e5,550c4d4a-05c0-4fab-9c75-c5d7338e803f
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/2Dv8SGM7W1A_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/2Dv8SGM7W1A.wav,AVE_Filtered_NoSpeechMusic/audio/-8S9TKWIOSc.wav,Chainsaw,P11,final_sampled_400/ours/2Dv8SGM7W1A_f5_ours.mp4,final_sampled_400/w2c_baseline/2Dv8SGM7W1A_f5_W2C.mp4,9db2f12a-6e21-4170-a0a1-f54cf1270f45,1ec6dd38-9a1d-4f66-b99c-b03cda8c8681,AVE,,,final_sampled_400_AVE/ours/2Dv8SGM7W1A_f5_ours.mp4,final_sampled_400_AVE/w2c_baseline/2Dv8SGM7W1A_f5_W2C.mp4,9db2f12a-6e21-4170-a0a1-f54cf1270f45,1ec6dd38-9a1d-4f66-b99c-b03cda8c8681
